Grupo de Prioridade;Cenário;Identificador;Grupo de Processo;Unidade de Negócio;Área de Negócio;Lider do Cenário;Meu Envolvimento;Situação x Planejamento;Qtde. Execuções Concluídas;Status;Gerado em
P2;LOG-010 - 1004_07 AST_COM 0004 ITAPUI SP FRANGO VIVO;ASTRA.PPE.0122.V6;Planejamento de Produção ao Estoque;ASTRA COMERCIAL DE PRODUTOS ALIMENTICIOS LTDA;Frango de Corte;Luiz Antonio Rodrigues;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-05-08 17:35
P2;LOG-010 - 1005_07 AST_COM 0005 ITAPUI SP FRANGO VIVO;ASTRA.PPE.0127.V6;Planejamento de Produção ao Estoque;ASTRA COMERCIAL DE PRODUTOS ALIMENTICIOS LTDA;Frango de Corte;Luiz Antonio Rodrigues;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-05-08 17:35
P2;LOG-010 - Integração com Módulo OTM - 1004_07 AST_COM 0004 ITAPUI SP FRANGO VIVO;ASTRA.PPE.0059.V11;Planejamento de Produção ao Estoque;ASTRA COMERCIAL DE PRODUTOS ALIMENTICIOS LTDA;Frango de Corte;Luiz Antonio Rodrigues;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-05-08 17:35
P2;LOG-010 - Integração com Módulo OTM - 1005_07 AST_COM 0005 ITAPUI SP FRANGO VIVO;ASTRA.PPE.0053.V11;Planejamento de Produção ao Estoque;ASTRA COMERCIAL DE PRODUTOS ALIMENTICIOS LTDA;Frango de Corte;Luiz Antonio Rodrigues;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-05-08 17:35
P2;MÁQUINAS E EQUIPAMENTOS - 1004_12 AST_COM 0004 ITAPUI SP FABRICA DE FARINHAS E OLEOS;ASTRA.MNT.0002.V12;Manutenção;ASTRA COMERCIAL DE PRODUTOS ALIMENTICIOS LTDA;Fábrica de Rações;Kelvin Junior;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-05-08 17:35
P2;MONTAGEM DAS ORDENS DE CARGAS - 1004_12 AST_COM 0004 ITAPUI SP FABRICA DE FARINHAS E OLEOS;ASTRA.PPE.0019.V12;Planejamento de Produção ao Estoque;ASTRA COMERCIAL DE PRODUTOS ALIMENTICIOS LTDA;Fábrica de Rações;Kelvin Junior;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-05-08 17:35
P2;MOVIMENTO DE ESTOQUE EXPEDIÇÃO - 1004_12 AST_COM 0004 ITAPUI SP FABRICA DE FARINHAS E OLEOS;ASTRA.PPE.0046.V12;Planejamento de Produção ao Estoque;ASTRA COMERCIAL DE PRODUTOS ALIMENTICIOS LTDA;Fábrica de Rações;Kelvin Junior;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-05-08 17:35
P2;PADRÕES DE RECEBIMENTO - 1004_12 AST_COM 0004 ITAPUI SP FABRICA DE FARINHAS E OLEOS;ASTRA.PTM.0331.V12;Compras ao Recebimento;ASTRA COMERCIAL DE PRODUTOS ALIMENTICIOS LTDA;Produção;Jackeline Dallagnol;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-05-08 17:35
P2;PESAGEM PARA EXPEDIÇÃO - 1004_12 AST_COM 0004 ITAPUI SP FABRICA DE FARINHAS E OLEOS;ASTRA.GESTQ.0011.V12;Gestão de Estoques;ASTRA COMERCIAL DE PRODUTOS ALIMENTICIOS LTDA;Fábrica de Rações;Kelvin Junior;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-05-08 17:35
P2;PFC 100 - Programação de Alojamento de Pintos - 1004_07 AST_COM 0004 ITAPUI SP FRANGO VIVO;ASTRA.PPE.0149.V2;Planejamento de Produção ao Estoque;ASTRA COMERCIAL DE PRODUTOS ALIMENTICIOS LTDA;Frango de Corte;Luiz Antonio Rodrigues;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-05-08 17:35
P2;PFC 100 - Programação de Alojamento de Pintos - 1005_07 AST_COM 0005 ITAPUI SP FRANGO VIVO;ASTRA.PPE.0167.V2;Planejamento de Produção ao Estoque;ASTRA COMERCIAL DE PRODUTOS ALIMENTICIOS LTDA;Frango de Corte;Luiz Antonio Rodrigues;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-05-08 17:35
P2;PFC 120 - Programação de Abate de Frangos - 1004_07 AST_COM 0004 ITAPUI SP FRANGO VIVO;ASTRA.PPE.0072.V11;Planejamento de Produção ao Estoque;ASTRA COMERCIAL DE PRODUTOS ALIMENTICIOS LTDA;Frango de Corte;Luiz Antonio Rodrigues;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-05-08 17:35
P2;PFC 120 - Programação de Abate de Frangos - 1005_07 AST_COM 0005 ITAPUI SP FRANGO VIVO;ASTRA.PPE.0080.V11;Planejamento de Produção ao Estoque;ASTRA COMERCIAL DE PRODUTOS ALIMENTICIOS LTDA;Frango de Corte;Luiz Antonio Rodrigues;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-05-08 17:35
P2;PFC 130 - Programação de Venda de Frango Vivo - 1004_07 AST_COM 0004 ITAPUI SP FRANGO VIVO;ASTRA.PPE.0155.V2;Planejamento de Produção ao Estoque;ASTRA COMERCIAL DE PRODUTOS ALIMENTICIOS LTDA;Frango de Corte;Luiz Antonio Rodrigues;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-05-08 17:35
P2;PFC 130 - Programação de Venda de Frango Vivo - 1005_07 AST_COM 0005 ITAPUI SP FRANGO VIVO;ASTRA.PPE.0148.V2;Planejamento de Produção ao Estoque;ASTRA COMERCIAL DE PRODUTOS ALIMENTICIOS LTDA;Frango de Corte;Luiz Antonio Rodrigues;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-05-08 17:35
P2;PFC 150 - Programação de Alocação dos Veículos para Transporte Frango Vivo - 1004_07 AST_COM 0004 I;ASTRA.PPE.0093.V11;Planejamento de Produção ao Estoque;ASTRA COMERCIAL DE PRODUTOS ALIMENTICIOS LTDA;Frango de Corte;Luiz Antonio Rodrigues;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-05-08 17:35
P2;PFC 150 - Programação de Alocação dos Veículos para Transporte Frango Vivo - 1005_07 AST_COM 0005 I;ASTRA.PPE.0071.V11;Planejamento de Produção ao Estoque;ASTRA COMERCIAL DE PRODUTOS ALIMENTICIOS LTDA;Frango de Corte;Luiz Antonio Rodrigues;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-05-08 17:35
P2;PFC 160 - Documentação de Transporte (Boletim, GTA, NF) - 1004_07 AST_COM 0004 ITAPUI SP FRANGO VIV;ASTRA.PPE.0062.V11;Planejamento de Produção ao Estoque;ASTRA COMERCIAL DE PRODUTOS ALIMENTICIOS LTDA;Frango de Corte;Luiz Antonio Rodrigues;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-05-08 17:35
P2;PFC 160 - Documentação de Transporte (Boletim, GTA, NF) - 1005_07 AST_COM 0005 ITAPUI SP FRANGO VIV;ASTRA.PPE.0089.V11;Planejamento de Produção ao Estoque;ASTRA COMERCIAL DE PRODUTOS ALIMENTICIOS LTDA;Frango de Corte;Luiz Antonio Rodrigues;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-05-08 17:35
P2;PFC 170 - Documento Digital para SIF - 1004_07 AST_COM 0004 ITAPUI SP FRANGO VIVO;ASTRA.PPE.0084.V11;Planejamento de Produção ao Estoque;ASTRA COMERCIAL DE PRODUTOS ALIMENTICIOS LTDA;Frango de Corte;Luiz Antonio Rodrigues;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-05-08 17:35
P2;PFC 170 - Documento Digital para SIF - 1005_07 AST_COM 0005 ITAPUI SP FRANGO VIVO;ASTRA.PPE.0087.V11;Planejamento de Produção ao Estoque;ASTRA COMERCIAL DE PRODUTOS ALIMENTICIOS LTDA;Frango de Corte;Luiz Antonio Rodrigues;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-05-08 17:35
P2;PFC 20 - Estruturas da Granja, Censo, Checklist, Plantas, Silos e Capacidades - 1004_07 AST_COM 000;ASTRA.CAD.0008.V2;Cadastros;ASTRA COMERCIAL DE PRODUTOS ALIMENTICIOS LTDA;Frango de Corte;Luiz Antonio Rodrigues;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-05-08 17:35
P2;PFC 20 - Estruturas da Granja, Censo, Checklist, Plantas, Silos e Capacidades - 1005_07 AST_COM 000;ASTRA.CAD.0007.V2;Cadastros;ASTRA COMERCIAL DE PRODUTOS ALIMENTICIOS LTDA;Frango de Corte;Luiz Antonio Rodrigues;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-05-08 17:35
P2;PFC 200 - Integração de Pedidos de Necessidade de Pintos (Coligadas) - 1004_07 AST_COM 0004 ITAPUI;ASTRA.PPE.0195.V1;Planejamento de Produção ao Estoque;ASTRA COMERCIAL DE PRODUTOS ALIMENTICIOS LTDA;Frango de Corte;Luiz Antonio Rodrigues;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-05-08 17:35
P2;PFC 200 - Integração de Pedidos de Necessidade de Pintos (Coligadas) - 1005_07 AST_COM 0005 ITAPUI;ASTRA.PPE.0198.V1;Planejamento de Produção ao Estoque;ASTRA COMERCIAL DE PRODUTOS ALIMENTICIOS LTDA;Frango de Corte;Luiz Antonio Rodrigues;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-05-08 17:35
P2;PFC 30 -  Gestão de Registros, Licenças e Certificados dos Núcleos e Granjas - 1004_07 AST_COM 0004;ASTRA.CAD.0003.V11;Cadastros;ASTRA COMERCIAL DE PRODUTOS ALIMENTICIOS LTDA;Frango de Corte;Luiz Antonio Rodrigues;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-05-08 17:35
P2;PFC 30 -  Gestão de Registros, Licenças e Certificados dos Núcleos e Granjas - 1005_07 AST_COM 0005;ASTRA.CAD.0002.V11;Cadastros;ASTRA COMERCIAL DE PRODUTOS ALIMENTICIOS LTDA;Frango de Corte;Luiz Antonio Rodrigues;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-05-08 17:35
P2;PFC 300- Recebimento Pintos (Incubatório Próprio) - 1004_07 AST_COM 0004 ITAPUI SP FRANGO VIVO;ASTRA.PPE.0163.V2;Planejamento de Produção ao Estoque;ASTRA COMERCIAL DE PRODUTOS ALIMENTICIOS LTDA;Frango de Corte;Luiz Antonio Rodrigues;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-05-08 17:35
P2;PFC 300- Recebimento Pintos (Incubatório Próprio) - 1005_07 AST_COM 0005 ITAPUI SP FRANGO VIVO;ASTRA.PPE.0157.V2;Planejamento de Produção ao Estoque;ASTRA COMERCIAL DE PRODUTOS ALIMENTICIOS LTDA;Frango de Corte;Luiz Antonio Rodrigues;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-05-08 17:35
P2;PFC 320 - Conta Corrente Integrado - 1004_07 AST_COM 0004 ITAPUI SP FRANGO VIVO;ASTRA.PPE.0105.V9;Planejamento de Produção ao Estoque;ASTRA COMERCIAL DE PRODUTOS ALIMENTICIOS LTDA;Frango de Corte;Luiz Antonio Rodrigues;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-05-08 17:35
P2;PFC 320 - Conta Corrente Integrado - 1005_07 AST_COM 0005 ITAPUI SP FRANGO VIVO;ASTRA.PPE.0106.V9;Planejamento de Produção ao Estoque;ASTRA COMERCIAL DE PRODUTOS ALIMENTICIOS LTDA;Frango de Corte;Luiz Antonio Rodrigues;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-05-08 17:35
P2;PFC 340 - Programação de Compras de Rações (Coligadas e Terceiros) - 1004_07 AST_COM 0004 ITAPUI SP;ASTRA.PPE.0110.V8;Planejamento de Produção ao Estoque;ASTRA COMERCIAL DE PRODUTOS ALIMENTICIOS LTDA;Frango de Corte;Kelvin Junior;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-05-08 17:35
P2;PFC 340 - Programação de Compras de Rações (Coligadas e Terceiros) - 1005_07 AST_COM 0005 ITAPUI SP;ASTRA.PPE.0109.V8;Planejamento de Produção ao Estoque;ASTRA COMERCIAL DE PRODUTOS ALIMENTICIOS LTDA;Frango de Corte;Kelvin Junior;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-05-08 17:35
P2;PFC 350 - Programação de Auditorias e Inspeção - 1004_07 AST_COM 0004 ITAPUI SP FRANGO VIVO;ASTRA.PPE.0177.V2;Planejamento de Produção ao Estoque;ASTRA COMERCIAL DE PRODUTOS ALIMENTICIOS LTDA;Frango de Corte;Luiz Antonio Rodrigues;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-05-08 17:35
P2;PFC 350 - Programação de Auditorias e Inspeção - 1005_07 AST_COM 0005 ITAPUI SP FRANGO VIVO;ASTRA.PPE.0171.V2;Planejamento de Produção ao Estoque;ASTRA COMERCIAL DE PRODUTOS ALIMENTICIOS LTDA;Frango de Corte;Luiz Antonio Rodrigues;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-05-08 17:35
P2;PFC 360  - Programação de Visitas Técnicas - 1004_07 AST_COM 0004 ITAPUI SP FRANGO VIVO;ASTRA.PPE.0132.V6;Planejamento de Produção ao Estoque;ASTRA COMERCIAL DE PRODUTOS ALIMENTICIOS LTDA;Frango de Corte;Luiz Antonio Rodrigues;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-05-08 17:35
P2;PFC 360  - Programação de Visitas Técnicas - 1005_07 AST_COM 0005 ITAPUI SP FRANGO VIVO;ASTRA.PPE.0126.V6;Planejamento de Produção ao Estoque;ASTRA COMERCIAL DE PRODUTOS ALIMENTICIOS LTDA;Frango de Corte;Luiz Antonio Rodrigues;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-05-08 17:35
P2;PFC 380 - Acompanhamento Técnico - 1004_07 AST_COM 0004 ITAPUI SP FRANGO VIVO;ASTRA.PPE.0128.V6;Planejamento de Produção ao Estoque;ASTRA COMERCIAL DE PRODUTOS ALIMENTICIOS LTDA;Frango de Corte;Luiz Antonio Rodrigues;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-05-08 17:35
P2;PFC 380 - Acompanhamento Técnico - 1005_07 AST_COM 0005 ITAPUI SP FRANGO VIVO;ASTRA.PPE.0125.V6;Planejamento de Produção ao Estoque;ASTRA COMERCIAL DE PRODUTOS ALIMENTICIOS LTDA;Frango de Corte;Luiz Antonio Rodrigues;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-05-08 17:35
P2;PFC 390 - Prescrição de Medicamentos - 1004_07 AST_COM 0004 ITAPUI SP FRANGO VIVO;ASTRA.PPE.0124.V6;Planejamento de Produção ao Estoque;ASTRA COMERCIAL DE PRODUTOS ALIMENTICIOS LTDA;Frango de Corte;Luiz Antonio Rodrigues;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-05-08 17:35
P2;PFC 390 - Prescrição de Medicamentos - 1005_07 AST_COM 0005 ITAPUI SP FRANGO VIVO;ASTRA.PPE.0129.V6;Planejamento de Produção ao Estoque;ASTRA COMERCIAL DE PRODUTOS ALIMENTICIOS LTDA;Frango de Corte;Luiz Antonio Rodrigues;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-05-08 17:35
P2;PFC 40 - Índices de Eficiência e Standard das Linhagens - 1004_07 AST_COM 0004 ITAPUI SP FRANGO VIV;ASTRA.CAD.0001.V11;Cadastros;ASTRA COMERCIAL DE PRODUTOS ALIMENTICIOS LTDA;Frango de Corte;Luiz Antonio Rodrigues;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-05-08 17:35
P2;PFC 40 - Índices de Eficiência e Standard das Linhagens - 1005_07 AST_COM 0005 ITAPUI SP FRANGO VIV;ASTRA.CAD.0004.V11;Cadastros;ASTRA COMERCIAL DE PRODUTOS ALIMENTICIOS LTDA;Frango de Corte;Luiz Antonio Rodrigues;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-05-08 17:35
P2;PFC 400 - Indicadores Gerenciais (Lotes em Andamento e Lotes Encerrados) - 1004_07 AST_COM 0004 ITA;ASTRA.PPE.0123.V6;Planejamento de Produção ao Estoque;ASTRA COMERCIAL DE PRODUTOS ALIMENTICIOS LTDA;Frango de Corte;Luiz Antonio Rodrigues;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-05-08 17:35
P2;PFC 400 - Indicadores Gerenciais (Lotes em Andamento e Lotes Encerrados) - 1005_07 AST_COM 0005 ITA;ASTRA.PPE.0130.V6;Planejamento de Produção ao Estoque;ASTRA COMERCIAL DE PRODUTOS ALIMENTICIOS LTDA;Frango de Corte;Luiz Antonio Rodrigues;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-05-08 17:35
P2;PFC 510 - Programação de Insumos - 1004_07 AST_COM 0004 ITAPUI SP FRANGO VIVO;ASTRA.PPE.0133.V6;Planejamento de Produção ao Estoque;ASTRA COMERCIAL DE PRODUTOS ALIMENTICIOS LTDA;Frango de Corte;Luiz Antonio Rodrigues;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-05-08 17:35
P2;PFC 510 - Programação de Insumos - 1005_07 AST_COM 0005 ITAPUI SP FRANGO VIVO;ASTRA.PPE.0121.V6;Planejamento de Produção ao Estoque;ASTRA COMERCIAL DE PRODUTOS ALIMENTICIOS LTDA;Frango de Corte;Luiz Antonio Rodrigues;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-05-08 17:35
P2;PFC 520 - Programação de Vacinação - 1004_07 AST_COM 0004 ITAPUI SP FRANGO VIVO;ASTRA.PPE.0131.V6;Planejamento de Produção ao Estoque;ASTRA COMERCIAL DE PRODUTOS ALIMENTICIOS LTDA;Frango de Corte;Luiz Antonio Rodrigues;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-05-08 17:35
P2;PFC 520 - Programação de Vacinação - 1005_07 AST_COM 0005 ITAPUI SP FRANGO VIVO;ASTRA.PPE.0120.V6;Planejamento de Produção ao Estoque;ASTRA COMERCIAL DE PRODUTOS ALIMENTICIOS LTDA;Frango de Corte;Luiz Antonio Rodrigues;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-05-08 17:35
P2;PFC 530 - Confirmação do Alojamento - 1004_07 AST_COM 0004 ITAPUI SP FRANGO VIVO;ASTRA.PPE.0055.V11;Planejamento de Produção ao Estoque;ASTRA COMERCIAL DE PRODUTOS ALIMENTICIOS LTDA;Frango de Corte;Luiz Antonio Rodrigues;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-05-08 17:35
P2;PFC 530 - Confirmação do Alojamento - 1005_07 AST_COM 0005 ITAPUI SP FRANGO VIVO;ASTRA.PPE.0099.V11;Planejamento de Produção ao Estoque;ASTRA COMERCIAL DE PRODUTOS ALIMENTICIOS LTDA;Frango de Corte;Luiz Antonio Rodrigues;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-05-08 17:35
P2;PFC 540 - Programação de Envio de Ração (Pré-Inicial) - 1004_07 AST_COM 0004 ITAPUI SP FRANGO VIVO;ASTRA.PPE.0094.V11;Planejamento de Produção ao Estoque;ASTRA COMERCIAL DE PRODUTOS ALIMENTICIOS LTDA;Frango de Corte;Luiz Antonio Rodrigues;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-05-08 17:35
P2;PFC 540 - Programação de Envio de Ração (Pré-Inicial) - 1005_07 AST_COM 0005 ITAPUI SP FRANGO VIVO;ASTRA.PPE.0075.V11;Planejamento de Produção ao Estoque;ASTRA COMERCIAL DE PRODUTOS ALIMENTICIOS LTDA;Frango de Corte;Luiz Antonio Rodrigues;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-05-08 17:35
P2;PFC 550 - Programação de Envio de Ração (Todas as Fases) - 1004_07 AST_COM 0004 ITAPUI SP FRANGO VI;ASTRA.PPE.0065.V11;Planejamento de Produção ao Estoque;ASTRA COMERCIAL DE PRODUTOS ALIMENTICIOS LTDA;Frango de Corte;Luiz Antonio Rodrigues;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-05-08 17:35
P2;PFC 550 - Programação de Envio de Ração (Todas as Fases) - 1005_07 AST_COM 0005 ITAPUI SP FRANGO VI;ASTRA.PPE.0054.V11;Planejamento de Produção ao Estoque;ASTRA COMERCIAL DE PRODUTOS ALIMENTICIOS LTDA;Frango de Corte;Luiz Antonio Rodrigues;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-05-08 17:35
P2;PFC 560 - Critérios para Envio da Ração Final - 1004_07 AST_COM 0004 ITAPUI SP FRANGO VIVO;ASTRA.PPE.0051.V11;Planejamento de Produção ao Estoque;ASTRA COMERCIAL DE PRODUTOS ALIMENTICIOS LTDA;Frango de Corte;Luiz Antonio Rodrigues;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-05-08 17:35
P2;PFC 560 - Critérios para Envio da Ração Final - 1005_07 AST_COM 0005 ITAPUI SP FRANGO VIVO;ASTRA.PPE.0088.V11;Planejamento de Produção ao Estoque;ASTRA COMERCIAL DE PRODUTOS ALIMENTICIOS LTDA;Frango de Corte;Luiz Antonio Rodrigues;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-05-08 17:35
P2;PFC 60 - Critérios de Pagamento do Produtor (Novo Modelo) - 1004_07 AST_COM 0004 ITAPUI SP FRANGO V;ASTRA.SYS.0006.V11;Adm Sistema;ASTRA COMERCIAL DE PRODUTOS ALIMENTICIOS LTDA;Frango de Corte;Luiz Antonio Rodrigues;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-05-08 17:35
P2;PFC 60 - Critérios de Pagamento do Produtor (Novo Modelo) - 1005_07 AST_COM 0005 ITAPUI SP FRANGO V;ASTRA.SYS.0005.V11;Adm Sistema;ASTRA COMERCIAL DE PRODUTOS ALIMENTICIOS LTDA;Frango de Corte;Luiz Antonio Rodrigues;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-05-08 17:35
P2;PFC 600 - Confirmação do Abate - 1004_07 AST_COM 0004 ITAPUI SP FRANGO VIVO;ASTRA.PPE.0070.V11;Planejamento de Produção ao Estoque;ASTRA COMERCIAL DE PRODUTOS ALIMENTICIOS LTDA;Frango de Corte;Luiz Antonio Rodrigues;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-05-08 17:35
P2;PFC 600 - Confirmação do Abate - 1005_07 AST_COM 0005 ITAPUI SP FRANGO VIVO;ASTRA.PPE.0049.V11;Planejamento de Produção ao Estoque;ASTRA COMERCIAL DE PRODUTOS ALIMENTICIOS LTDA;Frango de Corte;Luiz Antonio Rodrigues;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-05-08 17:35
P2;PFC 610 - Confirmação da Venda de Frango Vivo - 1004_07 AST_COM 0004 ITAPUI SP FRANGO VIVO;ASTRA.PPE.0064.V11;Planejamento de Produção ao Estoque;ASTRA COMERCIAL DE PRODUTOS ALIMENTICIOS LTDA;Frango de Corte;Luiz Antonio Rodrigues;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-05-08 17:35
P2;PFC 610 - Confirmação da Venda de Frango Vivo - 1005_07 AST_COM 0005 ITAPUI SP FRANGO VIVO;ASTRA.PPE.0076.V11;Planejamento de Produção ao Estoque;ASTRA COMERCIAL DE PRODUTOS ALIMENTICIOS LTDA;Frango de Corte;Luiz Antonio Rodrigues;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-05-08 17:35
P2;PFC 615 - Confirmação da Compra de Frango Vivo - 1004_07 AST_COM 0004 ITAPUI SP FRANGO VIVO;ASTRA.PPE.0161.V2;Planejamento de Produção ao Estoque;ASTRA COMERCIAL DE PRODUTOS ALIMENTICIOS LTDA;Frango de Corte;Luiz Antonio Rodrigues;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-05-08 17:35
P2;PFC 615 - Confirmação da Compra de Frango Vivo - 1005_07 AST_COM 0005 ITAPUI SP FRANGO VIVO;ASTRA.PPE.0179.V2;Planejamento de Produção ao Estoque;ASTRA COMERCIAL DE PRODUTOS ALIMENTICIOS LTDA;Frango de Corte;Luiz Antonio Rodrigues;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-05-08 17:35
P2;PFC 620 - Aviso de Corte de Ração - 1004_07 AST_COM 0004 ITAPUI SP FRANGO VIVO;ASTRA.PPE.0095.V11;Planejamento de Produção ao Estoque;ASTRA COMERCIAL DE PRODUTOS ALIMENTICIOS LTDA;Frango de Corte;Luiz Antonio Rodrigues;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-05-08 17:35
P2;PFC 620 - Aviso de Corte de Ração - 1005_07 AST_COM 0005 ITAPUI SP FRANGO VIVO;ASTRA.PPE.0069.V11;Planejamento de Produção ao Estoque;ASTRA COMERCIAL DE PRODUTOS ALIMENTICIOS LTDA;Frango de Corte;Luiz Antonio Rodrigues;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-05-08 17:35
P2;PFC 70 - Critérios de Fechamento Lote (Granjas) - 1004_07 AST_COM 0004 ITAPUI SP FRANGO VIVO;ASTRA.SYS.0003.V11;Adm Sistema;ASTRA COMERCIAL DE PRODUTOS ALIMENTICIOS LTDA;Frango de Corte;Luiz Antonio Rodrigues;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-05-08 17:35
P2;PFC 70 - Critérios de Fechamento Lote (Granjas) - 1005_07 AST_COM 0005 ITAPUI SP FRANGO VIVO;ASTRA.SYS.0001.V11;Adm Sistema;ASTRA COMERCIAL DE PRODUTOS ALIMENTICIOS LTDA;Frango de Corte;Luiz Antonio Rodrigues;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-05-08 17:35
P2;PFC 700 - Manejo Diário – Mortalidade e Descarte - 1004_07 AST_COM 0004 ITAPUI SP FRANGO VIVO;ASTRA.PPE.0057.V11;Planejamento de Produção ao Estoque;ASTRA COMERCIAL DE PRODUTOS ALIMENTICIOS LTDA;Frango de Corte;Luiz Antonio Rodrigues;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-05-08 17:35
P2;PFC 700 - Manejo Diário – Mortalidade e Descarte - 1005_07 AST_COM 0005 ITAPUI SP FRANGO VIVO;ASTRA.PPE.0050.V11;Planejamento de Produção ao Estoque;ASTRA COMERCIAL DE PRODUTOS ALIMENTICIOS LTDA;Frango de Corte;Luiz Antonio Rodrigues;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-05-08 17:35
P2;PFC 715 -  Manejo Diário - Pesagem de Aves - 1004_07 AST_COM 0004 ITAPUI SP FRANGO VIVO;ASTRA.PPE.0068.V11;Planejamento de Produção ao Estoque;ASTRA COMERCIAL DE PRODUTOS ALIMENTICIOS LTDA;Frango de Corte;Luiz Antonio Rodrigues;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-05-08 17:35
P2;PFC 715 -  Manejo Diário - Pesagem de Aves - 1005_07 AST_COM 0005 ITAPUI SP FRANGO VIVO;ASTRA.PPE.0077.V11;Planejamento de Produção ao Estoque;ASTRA COMERCIAL DE PRODUTOS ALIMENTICIOS LTDA;Frango de Corte;Luiz Antonio Rodrigues;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-05-08 17:35
